CODIGO,CAT,NOMBRE,MUNICIPIO,DEPARTAMENTO,ELEV,LON,LAT,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
35025070,CO,Taques Los,Bogota DC,Bogota DC,3150,-74.19094444,4.196666667,81.875,79.02857143,72.61333333,57,56.10769231,51.96,43.44285714,53.6375,65.3,64.8,69.01764706,74.875,662.5888889
21206220,CP,Univ Nacional,Bogota DC,Bogota DC,2556,-74.08908333,4.638083333,94.43333333,87.04615385,97.56666667,85.08461538,79.13333333,87.11666667,87.68,84.99166667,85.45833333,89.46153846,81.99166667,83.125,969.4846154
21205580,CO,Venado Oro Vivero,Bogota DC,Bogota DC,2725,-74.06155556,4.598361111,70.57142857,59.14117647,66.36,57.13809524,59.47272727,58.96666667,64.16818182,63.45238095,66.8952381,59.81052632,56.80625,58.03333333,650.2772727
29035170,CP,Sincerin,Arjona,Bolivar,10,-75.27827778,10.14258333,133.925,140.75,144.5833333,151.8571429,127.05,129.8625,152.65,137.9166667,139.9625,116.9857143,111.5111111,109.8625,1339.222222
14015020,SP,Apto Rafael Nunez,Cartagena,Bolivar,2,-75.51602778,10.44725,167.247619,172.0904762,194.1904762,182.2285714,162.9727273,147.9818182,159.4904762,155.5,141.81,137.0952381,131.155,146.9,1807.018182
14015030,CP,Esc Naval Cioh,Cartagena,Bolivar,1,-75.53583333,10.38972222,164.74,154.7863636,181.5318182,163.8454545,144.9545455,141.3818182,145.3,148.1782609,127.3227273,123.6190476,117.0263158,137.5842105,1634.021739
14015060,CP,Islas del Rosario,Cartagena,Bolivar,3,-75.75,10.18333333,146.26,136.78,157.3142857,128.9125,130.3555556,142.4555556,149.9125,163.3428571,125.3625,135.7111111,135.5125,153.575,1431.411111
29015020,AM,Carmen de Bolivar,El Carmen de Bolivar,Bolivar,152,-75.10641667,9.71575,146.044,150.924,162.416,140.228,126.52,128.116,142.76,135.36,116.796,113.0583333,109.2636364,117.1809524,1492.580769
29035040,CP,Nueva Florida,Maria La Baja,Bolivar,13,-75.35083333,9.940555556,115.9833333,118.2588235,122.6529412,118.86875,112.6625,109.7055556,117.55,111.7705882,97.89285714,101.73125,104.3466667,102.7823529,1155.473684
29035030,CO,Presa Ay Grande,Maria La Baja,Bolivar,60,-75.32658333,9.879444444,143.9727273,146.025,171.5428571,155.7909091,131.005,131.5736842,134.9142857,130.8684211,114.3380952,117.6217391,111.4095238,119.9210526,1386.745833
29035180,ME,Presa Ay Matuya,Maria La Baja,Bolivar,60,-75.27991667,9.928472222,153.975,157.8857143,177.65,142.5875,123.525,132.6125,145.9142857,140.7142857,120.0833333,101.4,122.6666667,291.7714286,1645.3875
29035110,CO,San Pablo,Maria La Baja,Bolivar,20,-75.25861111,10.04316667,142.1625,142.5333333,167.2782609,139.28,122.428,118.632,134.9863636,129.6,120.5130435,114.3047619,104.3428571,117.0625,1425.008
14015010,CP,Galerazamba,Santa Catalina,Bolivar,20,-75.26166667,10.79486111,185.35625,181.4875,189.4352941,187.0066667,174.66,171.9466667,170.2125,169.4428571,149.2785714,129.7928571,141.3733333,167.7647059,1827.605882
23205050,CO,Canelos,Santa Rosa del Sur,Bolivar,750,-74.24097222,7.885416667,95.6,90.30555556,92.07894737,83.28823529,86.325,86.80555556,97.92777778,96.56470588,86.23333333,83.16666667,75.17058824,83.52222222,961.9789474
23205030,CO,Sta Rosa D Simiti,Santa Rosa del Sur,Bolivar,650,-74.05916667,7.965277778,131.90625,124.7909091,123.8933333,98.19375,98.475,99.01428571,113.43125,102.8307692,99.47857143,89.08125,85.59230769,108.2266667,1161.26875
25025020,CP,Monterrey Forestal,Zambrano,Bolivar,25,-74.835,9.735277778,176.2388889,170.5444444,183.4125,169.1944444,146.7444444,146.5,160.4277778,158.9,144.3944444,138.58125,132.3125,153.9266667,1805.044444
35095040,CP,Olarte El,Aquitania,Boyaca,3030,-72.93333333,5.483333333,100,84,85,83,61,48,54,51,49,53,64,83,634
